type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,FraudProbability,NewSystemFlaggedFraud,PredictionCorrect,PredictionStatus
CASH_OUT,124159.48,55477.0,0.0,5402881.57,5527041.04,0,0.006448160136964527,0,True,TN - No fraude correctamente ignorado
PAYMENT,29584.86,199781.68,170196.82,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,193078.78,13272945.39,13466024.17,423956.5,230877.72,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,199858.03,0.0,0.0,2146877.67,2346735.69,0,0.0014010305720065775,0,True,TN - No fraude correctamente ignorado
PAYMENT,8659.35,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,4254.4,0.0,0.0,627096.46,631350.85,0,0.0006753966917597258,0,True,TN - No fraude correctamente ignorado
CASH_IN,145639.86,69880.47,215520.33,1119742.47,974102.62,0,2.9798185019639714e-05,0,True,TN - No fraude correctamente ignorado
TRANSFER,81336.99,398880.0,317543.01,2311290.62,2392627.62,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,303826.13,19941.0,0.0,61707.6,365533.73,0,0.0015187449477267157,0,True,TN - No fraude correctamente ignorado
CASH_IN,13109.94,51600.0,64709.94,203604.44,190494.5,0,0.00013010142738026484,0,True,TN - No fraude correctamente ignorado
PAYMENT,19556.91,2540.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
CASH_IN,232393.56,11553.0,243946.56,241603.26,9209.71,0,0.004305555555555555,0,True,TN - No fraude correctamente ignorado
CASH_OUT,75652.04,21478.0,0.0,0.0,75652.04,0,0.03465587336948249,0,True,TN - No fraude correctamente ignorado
CASH_IN,86840.78,4365471.08,4452311.86,206695.37,119854.59,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,228353.52,53045.0,0.0,1870255.52,1866036.83,0,0.009078463762849773,0,True,TN - No fraude correctamente ignorado
CASH_OUT,261407.5,20724.0,0.0,525536.4,786943.9,0,0.0006379394280138799,0,True,TN - No fraude correctamente ignorado
DEBIT,6859.85,895.0,0.0,257526.12,264385.97,0,0.00044884292079506034,0,True,TN - No fraude correctamente ignorado
TRANSFER,859449.1,0.0,0.0,25011589.87,25588238.86,0,0.0031314192291559575,0,True,TN - No fraude correctamente ignorado
PAYMENT,21978.78,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,25037.61,3016698.02,3041735.63,2262137.24,2237099.63,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,3912.65,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,91913.08,0.0,0.0,10058851.08,10150764.15,0,0.0005301326682427308,0,True,TN - No fraude correctamente ignorado
CASH_OUT,62425.1,0.0,0.0,582547.62,644972.72,0,0.0002743038852657994,0,True,TN - No fraude correctamente ignorado
TRANSFER,852140.62,9613.0,0.0,1502584.19,2209134.19,0,0.0031314192291559575,0,True,TN - No fraude correctamente ignorado
CASH_IN,91081.06,523769.0,614850.06,0.0,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,196689.22,43765.0,0.0,357785.51,554474.74,0,0.009288561298456111,0,True,TN - No fraude correctamente ignorado
CASH_OUT,68921.98,0.0,0.0,965349.29,1034271.27,0,0.0003167291414624485,0,True,TN - No fraude correctamente ignorado
CASH_IN,377677.8,19109.0,396786.8,61141.03,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,103061.11,0.0,0.0,268010.86,589560.08,0,0.000346593731321472,0,True,TN - No fraude correctamente ignorado
CASH_IN,222849.58,595372.31,818221.89,1128922.98,906073.4,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,81766.13,0.0,0.0,134555.69,216321.81,0,0.0013711804954781677,0,True,TN - No fraude correctamente ignorado
PAYMENT,33054.53,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,24027.83,50116.0,26088.17,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,379694.29,648821.0,269126.71,978310.3,1358004.6,0,0.02039599724305762,0,True,TN - No fraude correctamente ignorado
PAYMENT,1121.48,30590.0,29468.52,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,8752.55,271609.07,262856.52,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,234076.56,2491.0,0.0,0.0,234076.56,0,0.003002530368731649,0,True,TN - No fraude correctamente ignorado
CASH_OUT,182264.06,0.0,0.0,2377298.5,2603641.27,0,0.0006168338376584111,0,True,TN - No fraude correctamente ignorado
CASH_IN,66801.78,11868.0,78669.78,0.0,0.0,0,0.0013587367020983763,0,True,TN - No fraude correctamente ignorado
CASH_OUT,16029.05,0.0,0.0,779548.94,795577.98,0,0.0006753966917597258,0,True,TN - No fraude correctamente ignorado
PAYMENT,11113.2,31015.8,19902.6,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,3024344.96,81361.0,0.0,3265231.68,6289576.64,0,0.004142940059797487,0,True,TN - No fraude correctamente ignorado
CASH_IN,146882.83,714713.4,861596.23,1515242.64,1368359.81,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,20242.84,41416.0,21173.16,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,317621.41,0.0,0.0,889112.15,1206733.56,0,0.0004558230245804782,0,True,TN - No fraude correctamente ignorado
PAYMENT,720.49,100875.78,100155.29,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,354526.84,2161.32,0.0,3295530.46,3650057.3,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
CASH_OUT,62066.93,228.0,0.0,287193.99,479267.08,0,0.00036260649776906004,0,True,TN - No fraude correctamente ignorado
TRANSFER,241190.31,0.0,0.0,8168680.23,8409870.54,0,0.00014678653377877312,0,True,TN - No fraude correctamente ignorado
PAYMENT,4798.27,16363.53,11565.26,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,254832.23,0.0,0.0,751589.83,1006422.07,0,0.0027318180475793827,0,True,TN - No fraude correctamente ignorado
CASH_IN,131001.58,6771951.71,6902953.29,165001.4,33999.82,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,341501.82,0.0,0.0,802376.01,1143877.83,0,0.0004558230245804782,0,True,TN - No fraude correctamente ignorado
CASH_OUT,400034.8,100221.0,0.0,326854.79,726889.59,0,0.007854922128421437,0,True,TN - No fraude correctamente ignorado
CASH_OUT,270259.95,29755.0,0.0,1402329.57,1672589.52,0,0.002654898255094674,0,True,TN - No fraude correctamente ignorado
CASH_OUT,81621.76,0.0,0.0,273587.94,355209.69,0,0.0007660217777065235,0,True,TN - No fraude correctamente ignorado
CASH_IN,107166.71,10465316.67,10572483.38,1077542.71,970375.99,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,42662.74,26652.0,0.0,2419479.6,2462142.34,0,0.12611334659032142,0,True,TN - No fraude correctamente ignorado
PAYMENT,177.31,37694.0,37516.69,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,67775.91,36279.0,0.0,47707.0,115482.91,0,0.010227944327220188,0,True,TN - No fraude correctamente ignorado
PAYMENT,3955.26,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,60658.96,0.0,0.0,643367.11,704026.07,0,0.0002743038852657994,0,True,TN - No fraude correctamente ignorado
PAYMENT,40657.66,2090.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
PAYMENT,37005.33,78317.0,41311.67,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,892.11,11155.0,10262.89,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,53800.55,118040.0,64239.45,580735.71,634536.25,0,0.0005534598982107943,0,True,TN - No fraude correctamente ignorado
PAYMENT,21848.67,49750.0,27901.33,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,10261.23,27384.8,17123.56,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,143038.16,518.0,0.0,2401052.95,2544091.11,0,0.001507912276896811,0,True,TN - No fraude correctamente ignorado
CASH_OUT,416962.95,126168.79,0.0,3528345.38,3945308.33,0,0.011094594027045495,0,True,TN - No fraude correctamente ignorado
CASH_OUT,225877.17,302672.1,76794.94,0.0,225877.17,0,0.041295339440638366,0,True,TN - No fraude correctamente ignorado
CASH_OUT,96355.09,146915.0,50559.91,0.0,96355.09,0,0.018236547446729215,0,True,TN - No fraude correctamente ignorado
CASH_IN,48264.51,1697724.2,1745988.72,688034.19,1180564.8,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,32713.75,3901.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
CASH_OUT,35862.99,24415.0,0.0,3113114.21,3928209.06,0,0.11711516214392409,0,True,TN - No fraude correctamente ignorado
CASH_IN,102206.39,6031305.2,6133511.58,1929666.11,1827459.73,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,8450.73,9949.0,1498.27,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,191786.09,185525.0,377311.09,165460.2,0.0,0,0.0005734557653022881,0,True,TN - No fraude correctamente ignorado
PAYMENT,8594.25,105027.57,96433.33,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,215945.4,310063.0,94117.6,0.0,215945.4,0,0.04064902900806839,0,True,TN - No fraude correctamente ignorado
PAYMENT,2364.99,58400.0,56035.01,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,13430.57,174839.62,161409.04,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,63633.84,24933.0,0.0,0.0,63633.84,0,0.008855957902876046,0,True,TN - No fraude correctamente ignorado
TRANSFER,560469.32,84803.0,0.0,216168.02,1105279.0,0,0.000788689204190976,0,True,TN - No fraude correctamente ignorado
PAYMENT,5976.51,335668.71,329692.2,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,2814.44,11008.0,8193.56,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,9728.97,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,1489.22,151816.85,150327.63,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,19204.1,106884.0,87679.9,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,78634.87,3584296.3,3662931.17,1419985.77,1341350.91,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,195066.86,0.0,0.0,3743888.93,3938955.79,0,0.00014678653377877312,0,True,TN - No fraude correctamente ignorado
CASH_IN,16021.76,11232454.3,11248476.06,1095195.13,1079173.37,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,5326.51,6233.0,906.49,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,24419.18,119240.12,94820.94,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,51617.11,0.0,0.0,268073.82,319690.93,0,0.0007504300320658921,0,True,TN - No fraude correctamente ignorado
CASH_OUT,251067.13,0.0,0.0,1423232.74,1674299.88,0,0.00028083765542251946,0,True,TN - No fraude correctamente ignorado
TRANSFER,1104920.43,63842.0,0.0,0.0,1104920.43,0,0.01782252419088658,0,True,TN - No fraude correctamente ignorado
CASH_OUT,81371.72,252793.0,171421.28,0.0,81371.72,0,0.01586368777076674,0,True,TN - No fraude correctamente ignorado
CASH_IN,200207.99,5518302.63,5718510.63,3205226.88,3005018.88,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,2657.95,230388.61,227730.66,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,10475.25,71578.84,61103.59,0.0,0.0,0,0.00911904900291997,0,True,TN - No fraude correctamente ignorado
PAYMENT,24139.61,15437.0,0.0,0.0,0.0,0,0.0010992973096182392,0,True,TN - No fraude correctamente ignorado
CASH_OUT,153493.37,0.0,0.0,1014671.22,1168164.58,0,0.0003717610597047189,0,True,TN - No fraude correctamente ignorado
PAYMENT,5308.63,98656.0,93347.37,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,19587.07,3999817.16,4019404.24,818630.16,799043.08,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,11360.28,102.28,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,343047.89,11282.0,354329.89,4068305.47,3725257.58,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,238038.91,16825.0,254863.91,0.0,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,143102.63,1870755.06,2013857.69,291874.11,148771.49,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,277927.89,0.0,0.0,731166.71,1009094.6,0,0.00028083765542251946,0,True,TN - No fraude correctamente ignorado
PAYMENT,127.19,0.0,0.0,0.0,0.0,0,0.021925292432981715,0,True,TN - No fraude correctamente ignorado
PAYMENT,55512.23,46850.0,0.0,0.0,0.0,0,0.008170853652578603,0,True,TN - No fraude correctamente ignorado
PAYMENT,9933.35,5157.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
CASH_OUT,81472.96,0.0,0.0,207820.0,401826.02,0,0.00036260649776906004,0,True,TN - No fraude correctamente ignorado
CASH_OUT,1403.37,2812.0,1408.63,6385161.07,6386564.44,0,0.0003817450614563389,0,True,TN - No fraude correctamente ignorado
PAYMENT,15516.0,565729.33,550213.33,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,111493.97,402851.55,291357.58,481628.07,593122.05,0,0.000249853062445014,0,True,TN - No fraude correctamente ignorado
PAYMENT,3239.46,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,278594.46,50228.0,328822.46,70299.56,0.0,0,5.244673284804366e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,41107.5,21435.0,0.0,33080.08,74187.58,0,0.009074211271647602,0,True,TN - No fraude correctamente ignorado
CASH_OUT,569721.0,50029.0,0.0,62566.13,632287.13,0,0.002766115173905854,0,True,TN - No fraude correctamente ignorado
CASH_OUT,78459.5,11562.0,0.0,713748.83,792208.33,0,0.0006069990794405387,0,True,TN - No fraude correctamente ignorado
CASH_IN,37308.71,5773052.47,5810361.18,43065.98,5757.27,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,312221.6,18017729.23,18329950.83,373969.13,61747.52,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,394537.59,0.0,0.0,763901.06,1158438.65,0,0.0007129742408485989,0,True,TN - No fraude correctamente ignorado
TRANSFER,131457.65,299198.0,167740.35,0.0,131457.65,0,0.041140390431630286,0,True,TN - No fraude correctamente ignorado
CASH_IN,72824.83,49163.0,121987.83,15693.0,0.0,0,5.244673284804366e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,309027.33,1508851.97,1817879.3,2412916.11,2304189.24,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,54734.12,810904.0,756169.88,56756.71,111490.83,0,0.0035719454943078086,0,True,TN - No fraude correctamente ignorado
PAYMENT,6003.63,34493.33,28489.7,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,7860.44,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,14710.75,21964.0,7253.25,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,202605.93,1928621.87,2131227.8,419989.1,217383.18,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,395.8,1306.0,910.2,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,88458.7,2679146.3,2767605.0,1686129.21,1597670.5,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,54995.31,0.0,0.0,244153.09,299148.41,0,0.0007504300320658921,0,True,TN - No fraude correctamente ignorado
PAYMENT,13539.69,60265.0,46725.31,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,57575.93,0.0,0.0,94446.86,152022.79,0,0.0014261253786702263,0,True,TN - No fraude correctamente ignorado
CASH_IN,80046.85,144942.0,224988.85,312225.78,232178.93,0,0.0036404867448935245,0,True,TN - No fraude correctamente ignorado
CASH_OUT,235826.14,0.0,0.0,1439383.87,1675210.01,0,0.0002911621391983307,0,True,TN - No fraude correctamente ignorado
TRANSFER,600962.62,0.0,0.0,2048206.92,2649169.54,0,0.001988670557933482,0,True,TN - No fraude correctamente ignorado
CASH_IN,93288.6,740148.0,833436.6,59282.85,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,44514.46,15754.0,0.0,148568.03,193082.49,0,0.017414838008395186,0,True,TN - No fraude correctamente ignorado
CASH_OUT,295055.7,0.0,0.0,3667982.0,3963037.71,0,0.0006126749430910164,0,True,TN - No fraude correctamente ignorado
CASH_IN,15948.02,26042.0,41990.02,462065.68,446117.65,0,0.0024,0,True,TN - No fraude correctamente ignorado
PAYMENT,10010.74,139006.84,128996.11,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,109487.19,1416662.36,1526149.55,232445.62,122958.43,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,1890.71,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,519.68,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
TRANSFER,312558.26,18888.68,0.0,611579.79,924138.05,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
PAYMENT,1594.73,131142.85,129548.12,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,18840.88,30197.0,11356.12,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,241036.95,0.0,0.0,896827.27,1137864.22,0,0.00028083765542251946,0,True,TN - No fraude correctamente ignorado
TRANSFER,345955.93,419882.0,73926.07,381021.84,726977.77,0,0.0022962962962962963,0,True,TN - No fraude correctamente ignorado
CASH_IN,12406.56,2731813.51,2744220.07,381881.62,369475.06,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,183098.45,1452235.64,1635334.08,410516.87,227418.42,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,66420.75,11362.0,0.0,486675.78,553096.53,0,0.0006069990794405387,0,True,TN - No fraude correctamente ignorado
CASH_OUT,96346.57,726390.81,630044.24,244353.45,0.0,0,0.006292726345120451,0,True,TN - No fraude correctamente ignorado
PAYMENT,11812.74,483344.32,471531.58,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,125948.28,7241.0,0.0,289599.86,415548.15,0,0.000346593731321472,0,True,TN - No fraude correctamente ignorado
PAYMENT,22069.06,301987.0,279917.94,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,352580.61,1924362.8,2276943.41,3142992.29,2790411.68,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,326839.4,303605.79,630445.2,1140267.25,813427.85,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,26919.91,93417.0,66497.09,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,68615.8,0.0,0.0,6269677.09,6338292.89,0,0.0005432551782029061,0,True,TN - No fraude correctamente ignorado
CASH_IN,82410.06,19082590.7,19165000.76,430390.11,347980.05,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,187888.43,0.0,0.0,987243.66,1175132.09,0,0.0003038885219687663,0,True,TN - No fraude correctamente ignorado
CASH_IN,128110.76,25749.0,153859.76,2244233.82,2116123.06,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,64573.7,838972.63,774398.93,196029.34,260603.04,0,0.0017982501990774446,0,True,TN - No fraude correctamente ignorado
CASH_OUT,71607.28,0.0,0.0,1932673.75,2004281.03,0,0.002433885391788344,0,True,TN - No fraude correctamente ignorado
PAYMENT,1985.19,529.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
CASH_OUT,130378.78,20879.0,0.0,656858.87,787237.66,0,0.0008921289288649256,0,True,TN - No fraude correctamente ignorado
CASH_IN,121073.4,2330.0,123403.4,5638385.29,5517311.9,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,287705.02,0.0,0.0,1750653.93,2038358.95,0,0.0003488145456570466,0,True,TN - No fraude correctamente ignorado
CASH_IN,180514.45,23730205.48,23910719.93,805775.49,625261.04,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,35951.49,0.0,0.0,1648417.06,1684368.55,0,0.0013486365310885016,0,True,TN - No fraude correctamente ignorado
PAYMENT,12244.23,34159.91,21915.68,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,475038.11,0.0,0.0,5145680.32,5620718.43,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
CASH_OUT,217835.9,0.0,0.0,800803.21,1018639.11,0,0.0002911621391983307,0,True,TN - No fraude correctamente ignorado
CASH_OUT,106744.46,0.0,0.0,584441.82,691186.28,0,0.00030586162510431395,0,True,TN - No fraude correctamente ignorado
